model,rep,n_train_samples,n_test_samples,recurse_level,cov_scale,onehot,shuffle_label_frac,n_neighbors,weights,n_jobs,train_01_error,train_mse,test_01_error,test_mse,IRM_L0,IRM_L1,IRM_L2,n_regions,ACTS_L2,IRM_h*,ACTS_h*,IRM_entropy,IRM_rows_mean_L2,IRM_cols_mean_L1,IRM_cols_mean_L2,IRM_mean_dot_product,IRM_mean_sim_entropy
knn,1,100,8192,0,1.0,True,None,97,uniform,-2,0.64,0.25244234243809094,0.6427001953125,0.2529287144663773,100.0,100.00000000000031,97.93866955909078,16,31.240998703626616,1,0,0.1378079752463659,9.746548106894052,97.0,9.7,1.0096205760442125,4.605116696572771
knn,1,100,8192,0,1.0,True,None,97,distance,-2,0.0,0.0,0.3248291015625,0.22971673889843114,100.0,100.00000000000031,97.93866955909078,16,31.240998703626616,1,0,0.1378079752463659,9.746548106894052,97.0,9.7,1.0096205760442125,4.605116696572771
knn,1,100,8192,0,1.0,True,None,99,uniform,-2,0.63,0.25133863891439634,0.70556640625,0.25210193594719826,100.0,100.00000000000139,99.23994496607554,5,49.658836071740545,1,5,0.054440965091775415,9.911942292003117,98.99999999999999,9.899999999999999,1.002414039383737,4.6051609604042465
knn,1,100,8192,0,1.0,True,None,99,distance,-2,0.0,0.0,0.3223876953125,0.2296412228516602,100.0,100.00000000000139,99.23994496607554,5,49.658836071740545,1,5,0.054440965091775415,9.911942292003117,98.99999999999999,9.899999999999999,1.002414039383737,4.6051609604042465
knn,2,100,8192,0,1.0,True,None,1,uniform,-2,0.0,0.0,0.393798828125,0.393798828125,100.0,100.0,10.0,100,10.0,0,0,4.60517018598809,0.1,0.9999999999999999,0.1,1.0000000000000007,0.0
knn,2,100,8192,0,1.0,True,None,1,distance,-2,0.0,0.0,0.393798828125,0.393798828125,100.0,100.0,10.0,100,10.0,0,0,4.60517018598809,0.1,0.9999999999999999,0.1,1.0000000000000007,0.0
knn,2,100,8192,0,1.0,True,None,3,uniform,-2,0.28,0.16888888888888878,0.335693359375,0.2388780381944239,100.0,100.0,16.069294390925265,72,13.19090595827292,0,0,3.8315683798963596,0.3212475680841802,3.0,0.3,1.1466666666666663,1.599394538064731
knn,2,100,8192,0,1.0,True,None,3,distance,-2,0.0,0.0,0.3519287109375,0.24805675185682796,100.0,100.0,16.069294390925265,72,13.19090595827292,0,0,3.8315683798963596,0.3212475680841802,3.0,0.3,1.1466666666666663,1.599394538064731
knn,2,100,8192,0,1.0,True,None,5,uniform,-2,0.30000000000000004,0.1891999999999998,0.3223876953125,0.21448730468749805,100.0,99.99999999999999,18.984203960134852,79,12.569805089976535,0,0,3.587239999423147,0.5285830114561004,4.999999999999999,0.5000000000000001,1.1176000000000006,2.2872700061371463
knn,2,100,8192,0,1.0,True,None,5,distance,-2,0.0,0.0,0.336181640625,0.2231442239946564,100.0,99.99999999999999,18.984203960134852,79,12.569805089976535,0,0,3.587239999423147,0.5285830114561004,4.999999999999999,0.5000000000000001,1.1176000000000006,2.2872700061371463
knn,2,100,8192,0,1.0,True,None,7,uniform,-2,0.22999999999999998,0.17836734693877554,0.322021484375,0.20670240752550223,100.0,100.0,21.523598819027658,88,11.135528725660043,0,0,3.4172007452658804,0.7340299721401029,7.0000000000000036,0.7000000000000001,1.0995918367346942,2.6832658287363977
knn,2,100,8192,0,1.0,True,None,7,distance,-2,0.0,0.0,0.3316650390625,0.2140330267770798,100.0,100.0,21.523598819027658,88,11.135528725660043,0,0,3.4172007452658804,0.7340299721401029,7.0000000000000036,0.7000000000000001,1.0995918367346942,2.6832658287363977
knn,2,100,8192,0,1.0,True,None,9,uniform,-2,0.24,0.17888888888888885,0.31494140625,0.20206705729165042,100.0,100.0,23.920134604683412,88,11.224972160321824,0,0,3.24729962565021,0.9422313940853383,8.999999999999998,0.8999999999999998,1.0960493827160496,2.9771986480756714
knn,2,100,8192,0,1.0,True,None,9,distance,-2,0.0,0.0,0.32666015625,0.2087450527322659,100.0,100.0,23.920134604683412,88,11.224972160321824,0,0,3.24729962565021,0.9422313940853383,8.999999999999998,0.8999999999999998,1.0960493827160496,2.9771986480756714
knn,2,100,8192,0,1.0,True,None,11,uniform,-2,0.28,0.18942148760330574,0.3111572265625,0.20111033542098156,100.0,100.0,26.12525455607724,84,11.661903789690601,0,0,3.098928260511445,1.15316954521007,11.0,1.1,1.09900826446281,3.2070434084590516
knn,2,100,8192,0,1.0,True,None,11,distance,-2,0.0,0.0,0.3253173828125,0.20585681688692886,100.0,100.0,26.12525455607724,84,11.661903789690601,0,0,3.098928260511445,1.15316954521007,11.0,1.1,1.09900826446281,3.2070434084590516
knn,2,100,8192,0,1.0,True,None,13,uniform,-2,0.26,0.19786982248520701,0.3026123046875,0.20016064164201183,100.0,100.00000000000003,28.30351139693536,94,10.583005244258363,0,0,2.983137452588107,1.3690872872099864,13.0,1.2999999999999998,1.1091124260355032,3.397068946068064
knn,2,100,8192,0,1.0,True,None,13,distance,-2,0.0,0.0,0.31591796875,0.20362498167921017,100.0,100.00000000000003,28.30351139693536,94,10.583005244258363,0,0,2.983137452588107,1.3690872872099864,13.0,1.2999999999999998,1.1091124260355032,3.397068946068064
knn,2,100,8192,0,1.0,True,None,15,uniform,-2,0.30000000000000004,0.19871111111111095,0.3037109375,0.20205674913195412,100.0,100.00000000000004,30.470823932265297,97,10.295630140987,0,0,2.879255519371898,1.5929218436571206,14.999999999999998,1.4999999999999998,1.1277333333333337,3.5641015863716827
knn,2,100,8192,0,1.0,True,None,15,distance,-2,0.0,0.0,0.3155517578125,0.20350047183545472,100.0,100.00000000000004,30.470823932265297,97,10.295630140987,0,0,2.879255519371898,1.5929218436571206,14.999999999999998,1.4999999999999998,1.1277333333333337,3.5641015863716827
knn,2,100,8192,0,1.0,True,None,17,uniform,-2,0.30000000000000004,0.2031141868512111,0.30859375,0.20432585085965227,100.0,99.99999999999999,32.83607181830292,92,10.770329614269007,2,0,2.753330180105322,1.8206042952822012,17.000000000000004,1.7000000000000002,1.1469204152249135,3.6953813960320967
knn,2,100,8192,0,1.0,True,None,17,distance,-2,0.0,0.0,0.315185546875,0.20398353308493733,100.0,99.99999999999999,32.83607181830292,92,10.770329614269007,2,0,2.753330180105322,1.8206042952822012,17.000000000000004,1.7000000000000002,1.1469204152249135,3.6953813960320967
knn,2,100,8192,0,1.0,True,None,19,uniform,-2,0.32999999999999996,0.2060941828254847,0.312744140625,0.20583759846780467,100.0,100.00000000000001,35.01808001558394,94,10.583005244258363,2,0,2.653101818092246,2.0430859012777707,19.000000000000004,1.9,1.1562880886426594,3.802520739825711
knn,2,100,8192,0,1.0,True,None,19,distance,-2,0.0,0.0,0.314697265625,0.20415557701780318,100.0,100.00000000000001,35.01808001558394,94,10.583005244258363,2,0,2.653101818092246,2.0430859012777707,19.000000000000004,1.9,1.1562880886426594,3.802520739825711
knn,2,100,8192,0,1.0,True,None,21,uniform,-2,0.32999999999999996,0.20929705215419508,0.310302734375,0.20813154363305766,100.0,100.0,37.161045607700494,91,11.045361017187261,2,0,2.543286549476504,2.2697136383253285,21.000000000000004,2.0999999999999996,1.1681632653061218,3.8974104522479833
knn,2,100,8192,0,1.0,True,None,21,distance,-2,0.0,0.0,0.3135986328125,0.20476687786566738,100.0,100.0,37.161045607700494,91,11.045361017187261,2,0,2.543286549476504,2.2697136383253285,21.000000000000004,2.0999999999999996,1.1681632653061218,3.8974104522479833
knn,2,100,8192,0,1.0,True,None,23,uniform,-2,0.33999999999999997,0.21105860113421565,0.3074951171875,0.20971102795664,100.0,100.0,39.238642656248004,93,10.677078252031311,3,0,2.4577572622723185,2.5017993524661404,23.000000000000004,2.3000000000000003,1.1831758034026465,3.9894260741709333
knn,2,100,8192,0,1.0,True,None,23,distance,-2,0.0,0.0,0.313232421875,0.2051312450422905,100.0,100.0,39.238642656248004,93,10.677078252031311,3,0,2.4577572622723185,2.5017993524661404,23.000000000000004,2.3000000000000003,1.1831758034026465,3.9894260741709333
knn,2,100,8192,0,1.0,True,None,25,uniform,-2,0.37,0.2142559999999999,0.309814453125,0.21138808593749686,100.0,100.00000000000001,41.031110148276525,94,10.583005244258363,3,0,2.381978919699306,2.716983621592151,25.0,2.5,1.1811200000000002,4.059672858806949
knn,2,100,8192,0,1.0,True,None,25,distance,-2,0.0,0.0,0.3131103515625,0.20566446695545598,100.0,100.00000000000001,41.031110148276525,94,10.583005244258363,3,0,2.381978919699306,2.716983621592151,25.0,2.5,1.1811200000000002,4.059672858806949
knn,2,100,8192,0,1.0,True,None,27,uniform,-2,0.35,0.21711934156378607,0.315185546875,0.21317763256601116,100.0,100.0,43.02607114708371,95,10.488088481701515,3,0,2.291952292687317,2.9411562352245078,27.0,2.6999999999999997,1.1866117969821675,4.122843260754218
knn,2,100,8192,0,1.0,True,None,27,distance,-2,0.0,0.0,0.3126220703125,0.20633474949869046,100.0,100.0,43.02607114708371,95,10.488088481701515,3,0,2.291952292687317,2.9411562352245078,27.0,2.6999999999999997,1.1866117969821675,4.122843260754218
knn,2,100,8192,0,1.0,True,None,29,uniform,-2,0.38,0.21865636147443507,0.3187255859375,0.2151784636035964,100.0,100.0,44.93472607694397,95,10.583005244258363,3,0,2.206533577832106,3.1629732847433285,28.999999999999996,2.899999999999999,1.1895838287752682,4.18124632964848
knn,2,100,8192,0,1.0,True,None,29,distance,-2,0.0,0.0,0.31298828125,0.20717156806863124,100.0,100.0,44.93472607694397,95,10.583005244258363,3,0,2.206533577832106,3.1629732847433285,28.999999999999996,2.899999999999999,1.1895838287752682,4.18124632964848
knn,2,100,8192,0,1.0,True,None,31,uniform,-2,0.36,0.22145681581685742,0.3232421875,0.21791075072351757,100.0,100.00000000000001,46.73007930845846,90,11.045361017187261,3,0,2.130757976305871,3.384434960226005,30.999999999999996,3.1,1.1919250780437045,4.2381454579703135
knn,2,100,8192,0,1.0,True,None,31,distance,-2,0.0,0.0,0.3143310546875,0.20841432585139902,100.0,100.00000000000001,46.73007930845846,90,11.045361017187261,3,0,2.130757976305871,3.384434960226005,30.999999999999996,3.1,1.1919250780437045,4.2381454579703135
knn,2,100,8192,0,1.0,True,None,33,uniform,-2,0.37,0.22366391184572978,0.328857421875,0.22072957917242117,100.0,100.0,48.47299097429919,93,10.677078252031311,3,0,2.0652268776392604,3.600111109396486,33.0,3.3000000000000003,1.1901561065197428,4.284424110585935
knn,2,100,8192,0,1.0,True,None,33,distance,-2,0.0,0.0,0.3173828125,0.20972446596316036,100.0,100.0,48.47299097429919,93,10.677078252031311,3,0,2.0652268776392604,3.600111109396486,33.0,3.3000000000000003,1.1901561065197428,4.284424110585935
knn,2,100,8192,0,1.0,True,None,35,uniform,-2,0.36,0.2251428571428572,0.339599609375,0.2235176179846916,100.0,100.00000000000001,50.22712495885717,95,10.488088481701515,3,0,2.0061208539432567,3.826199158433863,35.00000000000001,3.5000000000000004,1.1950857142857148,4.3376977794080105
knn,2,100,8192,0,1.0,True,None,35,distance,-2,0.0,0.0,0.3201904296875,0.21107698607303677,100.0,100.00000000000001,50.22712495885717,95,10.488088481701515,3,0,2.0061208539432567,3.826199158433863,35.00000000000001,3.5000000000000004,1.1950857142857148,4.3376977794080105
knn,2,100,8192,0,1.0,True,None,37,uniform,-2,0.32999999999999996,0.2257268078889701,0.3355712890625,0.2259618676953987,100.0,100.00000000000003,51.9445819209501,95,10.583005244258363,3,0,1.9466882868952273,4.049172755020463,36.99999999999999,3.7000000000000006,1.1976479181884587,4.381020827070574
knn,2,100,8192,0,1.0,True,None,37,distance,-2,0.0,0.0,0.3233642578125,0.21229382121838475,100.0,100.00000000000003,51.9445819209501,95,10.583005244258363,3,0,1.9466882868952273,4.049172755020463,36.99999999999999,3.7000000000000006,1.1976479181884587,4.381020827070574
knn,2,100,8192,0,1.0,True,None,39,uniform,-2,0.33999999999999997,0.2289809335963181,0.3460693359375,0.2285969249517095,100.0,99.99999999999999,53.98312249947105,91,11.045361017187261,3,0,1.8692822263158155,4.290827426033352,39.00000000000001,3.9,1.2104667981591053,4.426000427133449
knn,2,100,8192,0,1.0,True,None,39,distance,-2,0.0,0.0,0.3212890625,0.21355543900501195,100.0,99.99999999999999,53.98312249947105,91,11.045361017187261,3,0,1.8692822263158155,4.290827426033352,39.00000000000001,3.9,1.2104667981591053,4.426000427133449
knn,2,100,8192,0,1.0,True,None,41,uniform,-2,0.33999999999999997,0.23054729327781068,0.3392333984375,0.23084360244089705,100.0,100.00000000000001,55.866874568061974,92,10.954451150103322,3,0,1.7966862794045657,4.518561718069146,40.99999999999999,4.099999999999999,1.214598453301606,4.457481961669801
knn,2,100,8192,0,1.0,True,None,41,distance,-2,0.0,0.0,0.3233642578125,0.21473507017757404,100.0,100.00000000000001,55.866874568061974,92,10.954451150103322,3,0,1.7966862794045657,4.518561718069146,40.99999999999999,4.099999999999999,1.214598453301606,4.457481961669801
knn,2,100,8192,0,1.0,True,None,43,uniform,-2,0.31999999999999995,0.23182260681449435,0.36083984375,0.23334813053510312,100.0,100.0,57.62451892362326,89,11.135528725660043,3,0,1.7372720482382369,4.744069982620408,43.0,4.3,1.2172093023255814,4.487588920599751
knn,2,100,8192,0,1.0,True,None,43,distance,-2,0.0,0.0,0.3187255859375,0.21597143471213237,100.0,100.0,57.62451892362326,89,11.135528725660043,3,0,1.7372720482382369,4.744069982620408,43.0,4.3,1.2172093023255814,4.487588920599751
knn,2,100,8192,0,1.0,True,None,45,uniform,-2,0.31999999999999995,0.23645432098765418,0.3614501953125,0.23560830198689425,100.0,100.00000000000001,59.47905534464514,88,11.224972160321824,3,0,1.6763490173654354,4.972444067055958,45.00000000000002,4.500000000000001,1.220997530864198,4.512798916649725
knn,2,100,8192,0,1.0,True,None,45,distance,-2,0.0,0.0,0.3199462890625,0.21709045556089848,100.0,100.00000000000001,59.47905534464514,88,11.224972160321824,3,0,1.6763490173654354,4.972444067055958,45.00000000000002,4.500000000000001,1.220997530864198,4.512798916649725
knn,2,100,8192,0,1.0,True,None,47,uniform,-2,0.32999999999999996,0.23597555454956998,0.367919921875,0.23722594137265593,100.0,100.0,61.31565687636538,90,11.135528725660043,3,0,1.6147792999675639,5.1939772814289435,46.99999999999998,4.699999999999999,1.2212494341330922,4.530612924666503
knn,2,100,8192,0,1.0,True,None,47,distance,-2,0.0,0.0,0.3170166015625,0.217943115758025,100.0,100.0,61.31565687636538,90,11.135528725660043,3,0,1.6147792999675639,5.1939772814289435,46.99999999999998,4.699999999999999,1.2212494341330922,4.530612924666503
knn,2,100,8192,0,1.0,True,None,49,uniform,-2,0.37,0.2368763015410245,0.366943359375,0.23874517819720462,100.0,100.0,62.94125038147485,91,10.954451150103322,3,0,1.561458503678589,5.4002962881679,49.00000000000002,4.8999999999999995,1.2146272386505617,4.543486442328399
knn,2,100,8192,0,1.0,True,None,49,distance,-2,0.0,0.0,0.3170166015625,0.21880342716443446,100.0,100.0,62.94125038147485,91,10.954451150103322,3,0,1.561458503678589,5.4002962881679,49.00000000000002,4.8999999999999995,1.2146272386505617,4.543486442328399
knn,2,100,8192,0,1.0,True,None,51,uniform,-2,0.37,0.2407304882737409,0.388671875,0.24113603391723332,100.0,100.0,64.57304248852246,92,10.862780491200215,3,0,1.5089085526948902,5.604962087293722,50.99999999999998,5.1000000000000005,1.2078277585544017,4.55416861793363
knn,2,100,8192,0,1.0,True,None,51,distance,-2,0.0,0.0,0.3201904296875,0.22001163616007408,100.0,100.0,64.57304248852246,92,10.862780491200215,3,0,1.5089085526948902,5.604962087293722,50.99999999999998,5.1000000000000005,1.2078277585544017,4.55416861793363
knn,2,100,8192,0,1.0,True,None,53,uniform,-2,0.4,0.24331434674261287,0.41357421875,0.24282097061065872,100.0,100.00000000000001,66.15724496134764,95,10.583005244258363,3,0,1.4605230653106955,5.804670533286105,53.00000000000002,5.299999999999999,1.1995087219651113,4.562936917494916
knn,2,100,8192,0,1.0,True,None,53,distance,-2,0.0,0.0,0.3184814453125,0.22091704471703405,100.0,100.00000000000001,66.15724496134764,95,10.583005244258363,3,0,1.4605230653106955,5.804670533286105,53.00000000000002,5.299999999999999,1.1995087219651113,4.562936917494916
knn,2,100,8192,0,1.0,True,None,55,uniform,-2,0.43000000000000005,0.24559669421487595,0.420654296875,0.24417306947312464,100.0,99.99999999999999,67.7684097155297,93,10.677078252031311,3,0,1.4068005996241801,6.0027493700803465,54.99999999999998,5.5,1.1911735537190082,4.569834893596704
knn,2,100,8192,0,1.0,True,None,55,distance,-2,0.0,0.0,0.314697265625,0.22163899422347672,100.0,99.99999999999999,67.7684097155297,93,10.677078252031311,3,0,1.4068005996241801,6.0027493700803465,54.99999999999998,5.5,1.1911735537190082,4.569834893596704
knn,2,100,8192,0,1.0,True,None,57,uniform,-2,0.43000000000000005,0.2459833795013851,0.435302734375,0.24558352690248825,100.0,99.99999999999999,69.3990206627175,94,10.677078252031311,3,0,1.3544593576422967,6.201225685298029,57.00000000000001,5.699999999999999,1.1836011080332405,4.576006155145963
knn,2,100,8192,0,1.0,True,None,57,distance,-2,0.0,0.0,0.314453125,0.22233972675884334,100.0,99.99999999999999,69.3990206627175,94,10.677078252031311,3,0,1.3544593576422967,6.201225685298029,57.00000000000001,5.699999999999999,1.1836011080332405,4.576006155145963
knn,2,100,8192,0,1.0,True,None,59,uniform,-2,0.41000000000000003,0.24586325768457304,0.435791015625,0.24669017972564466,100.0,100.0,71.01467979060888,93,10.677078252031311,3,0,1.300380110437834,6.396796073035313,59.00000000000001,5.9,1.1754955472565347,4.58108737491402
knn,2,100,8192,0,1.0,True,None,59,distance,-2,0.0,0.0,0.3125,0.22294447334925646,100.0,100.0,71.01467979060888,93,10.677078252031311,3,0,1.300380110437834,6.396796073035313,59.00000000000001,5.9,1.1754955472565347,4.58108737491402
knn,2,100,8192,0,1.0,True,None,61,uniform,-2,0.43000000000000005,0.24612201021230845,0.47998046875,0.24798720128367996,100.0,100.00000000000001,72.62470115938278,93,10.770329614269007,3,0,1.244194623786452,6.590553846225672,61.00000000000001,6.100000000000001,1.1673044880408496,4.585318690037992
knn,2,100,8192,0,1.0,True,None,61,distance,-2,0.0,0.0,0.3138427734375,0.2236702298997528,100.0,100.00000000000001,72.62470115938278,93,10.770329614269007,3,0,1.244194623786452,6.590553846225672,61.00000000000001,6.100000000000001,1.1673044880408496,4.585318690037992
knn,2,100,8192,0,1.0,True,None,63,uniform,-2,0.44999999999999996,0.2481431090954903,0.489013671875,0.2493021477977676,100.0,99.99999999999997,74.39534374254838,90,11.045361017187261,2,0,1.1803703353704236,6.790596439194425,63.00000000000001,6.300000000000001,1.1618090199042577,4.588950285263838
knn,2,100,8192,0,1.0,True,None,63,distance,-2,0.0,0.0,0.3160400390625,0.22444626339976387,100.0,99.99999999999997,74.39534374254838,90,11.045361017187261,2,0,1.1803703353704236,6.790596439194425,63.00000000000001,6.300000000000001,1.1618090199042577,4.588950285263838
knn,2,100,8192,0,1.0,True,None,65,uniform,-2,0.43999999999999995,0.24955029585798788,0.494140625,0.2507325374445155,100.0,100.00000000000003,76.03053263979628,87,11.40175425099138,2,0,1.118154315318348,6.982778816488461,65.00000000000001,6.5,1.1540639053254436,4.591863569427361
knn,2,100,8192,0,1.0,True,None,65,distance,-2,0.0,0.0,0.3135986328125,0.22521896611159098,100.0,100.00000000000003,76.03053263979628,87,11.40175425099138,2,0,1.118154315318348,6.982778816488461,65.00000000000001,6.5,1.1540639053254436,4.591863569427361
knn,2,100,8192,0,1.0,True,None,67,uniform,-2,0.48,0.2512252171975939,0.494873046875,0.25176220148382217,100.0,100.0,77.59391581745845,91,11.045361017187261,2,0,1.0624879141224246,7.170313800664515,67.00000000000001,6.700000000000001,1.1453196703051904,4.5942455115231065
knn,2,100,8192,0,1.0,True,None,67,distance,-2,0.0,0.0,0.31640625,0.22587930187497113,100.0,100.0,77.59391581745845,91,11.045361017187261,2,0,1.0624879141224246,7.170313800664515,67.00000000000001,6.700000000000001,1.1453196703051904,4.5942455115231065
knn,2,100,8192,0,1.0,True,None,69,uniform,-2,0.55,0.25421970174333164,0.5126953125,0.2525095820451817,100.0,100.0,79.01507224898347,94,10.583005244258363,2,0,1.011352165570451,7.349639446938877,68.99999999999997,6.8999999999999995,1.134576769586221,4.596082642644476
knn,2,100,8192,0,1.0,True,None,69,distance,-2,0.0,0.0,0.3153076171875,0.22640565839845894,100.0,100.0,79.01507224898347,94,10.583005244258363,2,0,1.011352165570451,7.349639446938877,68.99999999999997,6.8999999999999995,1.134576769586221,4.596082642644476
knn,2,100,8192,0,1.0,True,None,71,uniform,-2,0.5800000000000001,0.2540091251735768,0.549560546875,0.2533511097670936,100.0,100.00000000000003,80.45540632094651,90,10.954451150103322,1,0,0.9578625721348901,7.52947541333392,70.99999999999997,7.100000000000001,1.1246379686570127,4.597796150724038
knn,2,100,8192,0,1.0,True,None,71,distance,-2,0.0,0.0,0.3172607421875,0.22693907683485687,100.0,100.00000000000003,80.45540632094651,90,10.954451150103322,1,0,0.9578625721348901,7.52947541333392,70.99999999999997,7.100000000000001,1.1246379686570127,4.597796150724038
knn,2,100,8192,0,1.0,True,None,73,uniform,-2,0.6699999999999999,0.2555038468755865,0.585693359375,0.2544766750182074,100.0,100.00000000000004,81.92337223968376,88,11.224972160321824,1,0,0.8990053415293738,7.709487661317061,73.00000000000003,7.299999999999998,1.1153349596547197,4.599163644108819
knn,2,100,8192,0,1.0,True,None,73,distance,-2,0.0,0.0,0.318603515625,0.2275438630100779,100.0,100.00000000000004,81.92337223968376,88,11.224972160321824,1,0,0.8990053415293738,7.709487661317061,73.00000000000003,7.299999999999998,1.1153349596547197,4.599163644108819
knn,2,100,8192,0,1.0,True,None,75,uniform,-2,0.6699999999999999,0.25697422222222205,0.59130859375,0.2550250651041883,100.0,100.0,83.45462106904431,84,11.661903789690601,1,0,0.8310190149500342,7.891755191337349,75.0,7.5,1.1071964444444453,4.600311091637522
knn,2,100,8192,0,1.0,True,None,75,distance,-2,0.0,0.0,0.3192138671875,0.22800039071440223,100.0,100.0,83.45462106904431,84,11.661903789690601,1,0,0.8310190149500342,7.891755191337349,75.0,7.5,1.1071964444444453,4.600311091637522
knn,2,100,8192,0,1.0,True,None,77,uniform,-2,0.62,0.2564327879912295,0.6165771484375,0.2552988274661402,100.0,100.00000000000001,84.8217938847536,81,12.328828005937952,1,0,0.7716137057919836,8.065345621856512,76.99999999999997,7.700000000000001,1.0971462303929835,4.601238744916821
knn,2,100,8192,0,1.0,True,None,77,distance,-2,0.0,0.0,0.3184814453125,0.2283434457719099,100.0,100.00000000000001,84.8217938847536,81,12.328828005937952,1,0,0.7716137057919836,8.065345621856512,76.99999999999997,7.700000000000001,1.0971462303929835,4.601238744916821
knn,2,100,8192,0,1.0,True,None,79,uniform,-2,0.65,0.25669604230091336,0.627685546875,0.2560334342390319,100.0,100.00000000000009,86.1740282621834,69,14.560219778561036,1,0,0.707509187741107,8.237451062070111,79.00000000000003,7.900000000000001,1.0872552475564816,4.60199132233799
knn,2,100,8192,0,1.0,True,None,79,distance,-2,0.0,0.0,0.3203125,0.22885416443293694,100.0,100.00000000000009,86.1740282621834,69,14.560219778561036,1,0,0.707509187741107,8.237451062070111,79.00000000000003,7.900000000000001,1.0872552475564816,4.60199132233799
knn,2,100,8192,0,1.0,True,None,81,uniform,-2,0.6699999999999999,0.25711476909007763,0.63134765625,0.2561388473615281,100.0,100.00000000000014,87.50755579544254,74,13.038404810405298,1,0,0.6562703759707776,8.408376775573272,81.00000000000004,8.100000000000001,1.077591830513641,4.6026874518047425
knn,2,100,8192,0,1.0,True,None,81,distance,-2,0.0,0.0,0.3211669921875,0.2291603060870829,100.0,100.00000000000014,87.50755579544254,74,13.038404810405298,1,0,0.6562703759707776,8.408376775573272,81.00000000000004,8.100000000000001,1.077591830513641,4.6026874518047425
knn,2,100,8192,0,1.0,True,None,83,uniform,-2,0.6799999999999999,0.25705617651328205,0.6689453125,0.2561787176000407,100.0,100.00000000000009,88.96247012979853,70,14.832396974191326,1,0,0.5892977514730972,8.584695684763672,82.99999999999999,8.300000000000002,1.0697779068079538,4.60329893711116
knn,2,100,8192,0,1.0,True,None,83,distance,-2,0.0,0.0,0.322021484375,0.22942748475429328,100.0,100.00000000000009,88.96247012979853,70,14.832396974191326,1,0,0.5892977514730972,8.584695684763672,82.99999999999999,8.300000000000002,1.0697779068079538,4.60329893711116
knn,2,100,8192,0,1.0,True,None,85,uniform,-2,0.63,0.25664775086505187,0.6343994140625,0.2558062891976661,100.0,100.00000000000011,90.3430524613137,65,15.033296378372908,1,0,0.5269755250493361,8.756905846245008,84.99999999999996,8.5,1.0613619377162635,4.6038022384048425
knn,2,100,8192,0,1.0,True,None,85,distance,-2,0.0,0.0,0.3250732421875,0.2295067899405226,100.0,100.00000000000011,90.3430524613137,65,15.033296378372908,1,0,0.5269755250493361,8.756905846245008,84.99999999999996,8.5,1.0613619377162635,4.6038022384048425
knn,2,100,8192,0,1.0,True,None,87,uniform,-2,0.63,0.2547720967102654,0.642822265625,0.2562926286497838,100.0,100.00000000000007,91.62222321879393,59,16.3707055437449,1,0,0.468546126067117,8.923519485046246,87.0,8.700000000000001,1.0520438631259086,4.604173023010222
knn,2,100,8192,0,1.0,True,None,87,distance,-2,0.0,0.0,0.3260498046875,0.22990869452732315,100.0,100.00000000000007,91.62222321879393,59,16.3707055437449,1,0,0.468546126067117,8.923519485046246,87.0,8.700000000000001,1.0520438631259086,4.604173023010222
knn,2,100,8192,0,1.0,True,None,89,uniform,-2,0.6,0.2543113243277363,0.636962890625,0.25602243849912754,100.0,100.00000000000017,92.92251402064893,57,16.06237840420901,1,0,0.4092572685925966,9.090786544628578,89.00000000000001,8.9,1.0433329125110469,4.604484274365901
knn,2,100,8192,0,1.0,True,None,89,distance,-2,0.0,0.0,0.32763671875,0.23005992410886333,100.0,100.00000000000017,92.92251402064893,57,16.06237840420901,1,0,0.4092572685925966,9.090786544628578,89.00000000000001,8.9,1.0433329125110469,4.604484274365901
knn,2,100,8192,0,1.0,True,None,91,uniform,-2,0.5800000000000001,0.2552457432677215,0.6173095703125,0.255070804613907,100.0,100.00000000000024,94.10425172119379,49,17.378147196982766,1,0,0.35195738040110575,9.251810633600323,90.99999999999999,9.100000000000001,1.0336432797971258,4.604732336533894
knn,2,100,8192,0,1.0,True,None,91,distance,-2,0.0,0.0,0.327880859375,0.22991090267335076,100.0,100.00000000000024,94.10425172119379,49,17.378147196982766,1,0,0.35195738040110575,9.251810633600323,90.99999999999999,9.100000000000001,1.0336432797971258,4.604732336533894
knn,2,100,8192,0,1.0,True,None,93,uniform,-2,0.5700000000000001,0.2538813735691989,0.5982666015625,0.25415201371271556,100.0,100.00000000000024,95.400758170458,45,17.663521732655695,1,0,0.28501332030180765,9.41802527072422,93.00000000000001,9.300000000000002,1.0255428373222337,4.604913628996892
knn,2,100,8192,0,1.0,True,None,93,distance,-2,0.0,0.0,0.3275146484375,0.22976911339168593,100.0,100.00000000000024,95.400758170458,45,17.663521732655695,1,0,0.28501332030180765,9.41802527072422,93.00000000000001,9.300000000000002,1.0255428373222337,4.604913628996892
knn,2,100,8192,0,1.0,True,None,95,uniform,-2,0.5800000000000001,0.25310360110803304,0.580810546875,0.2535274600718613,100.0,100.00000000000024,96.62925808473096,35,23.280893453645632,1,0,0.21531001914624445,9.580438403329985,95.0,9.5,1.0170060941828256,4.605033153865273
knn,2,100,8192,0,1.0,True,None,95,distance,-2,0.0,0.0,0.3240966796875,0.22972438178278687,100.0,100.00000000000024,96.62925808473096,35,23.280893453645632,1,0,0.21531001914624445,9.580438403329985,95.0,9.5,1.0170060941828256,4.605033153865273
